Halstead_b,Halstead_d,Halstead_e,Halstead_i,Halstead_l,Halstead_lOBlank,Halstead_lOCode,Halstead_lOComment,Halstead_n,Halstead_t,Halstead_v,Language,McCabe_ev(g),McCabe_iv(g),McCabe_loc,McCabe_v(g),SOFTWARE,branchCount,defects,locCodeAndComment,total_Op,total_Opnd,uniq_Op,uniq_Opnd
1.01,42.0,127774.61,72.43,0.02,11,105,3,462.0,7098.59,3042.25,0,10.0,9.0,127.0,16.0,1,31.0,1,8,258.0,204.0,28.0,68.0
0.69,43.89,91475.26,47.48,0.02,11,68,3,350.0,5081.96,2083.96,0,11.0,1.0,85.0,18.0,1,35.0,1,0,211.0,139.0,24.0,38.0
0.18,20.0,10568.94,26.42,0.05,5,21,0,98.0,587.16,528.45,0,3.0,4.0,28.0,5.0,1,9.0,1,0,58.0,40.0,21.0,21.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3.0,3.0,21.0,4.0,1,7.0,1,0,0.0,0.0,0.0,0.0
0.69,36.58,76123.38,56.89,0.03,8,88,31,323.0,4229.08,2081.07,0,21.0,8.0,127.0,23.0,1,45.0,1,0,184.0,139.0,30.0,57.0
0.27,28.44,23153.61,28.62,0.04,8,34,1,160.0,1286.31,813.99,0,1.0,6.0,45.0,12.0,1,23.0,1,0,96.0,64.0,16.0,18.0
0.15,10.86,4764.79,40.42,0.09,5,24,0,87.0,264.71,438.86,0,1.0,2.0,31.0,3.0,1,5.0,1,0,49.0,38.0,12.0,21.0
0.06,11.69,1936.26,14.17,0.09,0,9,0,39.0,107.57,165.67,0,1.0,2.0,11.0,3.0,1,5.0,1,0,22.0,17.0,11.0,8.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6.0,4.0,28.0,6.0,1,11.0,1,0,0.0,0.0,0.0,0.0
0.16,24.55,11422.07,18.96,0.04,8,27,24,99.0,634.56,465.34,0,1.0,3.0,61.0,8.0,1,15.0,1,0,63.0,36.0,15.0,11.0
0.02,4.08,241.76,14.5,0.24,3,7,0,16.0,13.43,59.21,0,1.0,1.0,12.0,2.0,1,3.0,1,0,9.0,7.0,7.0,6.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6.0,2.0,20.0,6.0,1,11.0,1,0,0.0,0.0,0.0,0.0
0.17,12.32,6186.03,40.76,0.08,6,20,0,95.0,343.67,502.11,0,1.0,2.0,28.0,3.0,1,5.0,1,0,51.0,44.0,14.0,25.0
0.11,32.0,10567.04,10.32,0.03,31,19,3,73.0,587.06,330.22,0,1.0,4.0,55.0,4.0,1,7.0,1,0,45.0,28.0,16.0,7.0
0.11,23.33,7916.23,14.54,0.04,19,12,2,75.0,439.79,339.27,0,1.0,3.0,38.0,6.0,1,11.0,1,3,45.0,30.0,14.0,9.0
0.13,43.2,17128.1,9.18,0.02,0,12,0,97.0,951.56,396.48,0,7.0,6.0,14.0,10.0,1,19.0,1,0,61.0,36.0,12.0,5.0
0.22,37.14,24187.25,17.53,0.03,26,38,72,128.0,1343.74,651.2,0,1.0,3.0,142.0,11.0,1,21.0,1,4,76.0,52.0,20.0,14.0
0.17,12.32,6186.03,40.76,0.08,6,21,0,95.0,343.67,502.11,0,1.0,2.0,29.0,3.0,1,5.0,1,0,51.0,44.0,14.0,25.0
0.02,5.25,369.12,13.39,0.19,2,7,4,19.0,20.51,70.31,0,1.0,2.0,15.0,2.0,1,3.0,1,0,10.0,9.0,7.0,6.0
0.19,33.23,19097.28,17.29,0.03,14,33,5,116.0,1060.96,574.69,0,1.0,4.0,54.0,5.0,1,9.0,1,0,68.0,48.0,18.0,13.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,4.0,105.0,6.0,1,11.0,1,0,0.0,0.0,0.0,0.0
0.08,6.9,1645.08,34.55,0.14,5,13,9,52.0,91.39,238.42,0,3.0,2.0,29.0,3.0,1,5.0,1,0,29.0,23.0,9.0,15.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,15.0,3.0,1,5.0,1,0,0.0,0.0,0.0,0.0
0.07,5.63,1253.84,39.63,0.18,2,14,5,48.0,69.66,222.91,0,4.0,2.0,24.0,4.0,1,7.0,1,0,28.0,20.0,9.0,16.0
0.08,5.56,1306.45,42.28,0.18,2,15,5,50.0,72.58,235.02,0,4.0,2.0,25.0,4.0,1,7.0,1,0,29.0,21.0,9.0,17.0
0.74,50.45,111794.23,43.92,0.02,2,79,0,364.0,6210.79,2215.84,0,1.0,14.0,88.0,14.0,1,15.0,1,0,201.0,163.0,26.0,42.0
0.64,22.9,43717.5,83.4,0.04,11,100,5,292.0,2428.75,1909.43,0,7.0,12.0,116.0,13.0,1,23.0,1,0,174.0,118.0,26.0,67.0
0.45,16.07,21503.57,83.25,0.06,11,57,1,223.0,1194.64,1338.0,0,1.0,4.0,71.0,5.0,1,9.0,1,0,118.0,105.0,15.0,49.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,4.0,87.0,10.0,1,18.0,1,0,0.0,0.0,0.0,0.0
0.06,8.64,1631.15,21.87,0.12,4,9,1,43.0,90.62,188.87,0,1.0,2.0,19.0,2.0,1,3.0,1,0,24.0,19.0,10.0,11.0
0.53,29.02,45774.99,54.34,0.03,12,67,14,260.0,2543.06,1577.18,0,1.0,7.0,99.0,9.0,1,15.0,1,2,156.0,104.0,24.0,43.0
0.4,27.06,32355.38,44.19,0.04,11,54,14,205.0,1797.52,1195.74,0,5.0,5.0,84.0,8.0,1,14.0,1,2,125.0,80.0,23.0,34.0
0.49,30.81,44979.31,47.37,0.03,8,48,19,269.0,2498.85,1459.67,0,1.0,10.0,77.0,10.0,1,19.0,1,0,165.0,104.0,16.0,27.0
0.69,64.31,132580.53,32.04,0.02,26,68,35,349.0,7365.58,2061.5,0,8.0,3.0,139.0,20.0,1,39.0,1,6,202.0,147.0,28.0,32.0
0.24,18.57,13396.47,38.84,0.05,6,26,2,143.0,744.25,721.35,0,1.0,1.0,37.0,5.0,1,9.0,1,1,78.0,65.0,12.0,21.0
0.16,11.63,5641.32,41.7,0.09,6,16,4,97.0,313.41,485.0,0,1.0,3.0,29.0,3.0,1,5.0,1,1,63.0,34.0,13.0,19.0
0.06,9.33,1680.79,19.29,0.11,4,14,0,41.0,93.38,180.09,0,1.0,3.0,20.0,3.0,1,5.0,1,0,27.0,14.0,12.0,9.0
0.18,11.76,6283.02,45.42,0.09,6,18,4,105.0,349.06,534.18,0,1.0,3.0,31.0,3.0,1,5.0,1,1,67.0,38.0,13.0,21.0
0.14,22.0,9410.28,19.44,0.05,13,14,3,91.0,522.78,427.74,0,1.0,1.0,34.0,5.0,1,9.0,1,2,47.0,44.0,13.0,13.0
0.32,18.29,17443.19,52.16,0.05,9,47,4,169.0,969.07,953.81,0,4.0,5.0,62.0,6.0,1,11.0,1,0,98.0,71.0,17.0,33.0
2.53,91.2,691554.81,83.15,0.01,8,79,43,1229.0,38419.71,7582.84,0,23.0,12.0,132.0,31.0,1,61.0,1,0,925.0,304.0,27.0,45.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,3.0,18.0,4.0,1,7.0,1,0,0.0,0.0,0.0,0.0
0.26,9.9,7845.03,79.97,0.1,13,38,15,137.0,435.83,792.05,0,3.0,4.0,68.0,4.0,1,7.0,1,0,73.0,64.0,13.0,42.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,4.0,1.0,1,1.0,1,0,4.0,3.0,4.0,3.0
0.04,4.2,463.52,26.28,0.24,6,3,5,27.0,25.75,110.36,0,1.0,1.0,22.0,1.0,1,1.0,1,4,15.0,12.0,7.0,10.0
0.03,4.5,351.62,17.36,0.22,1,7,0,20.0,19.53,78.14,0,1.0,1.0,10.0,2.0,1,3.0,1,0,14.0,6.0,9.0,6.0
0.26,20.0,15750.5,39.38,0.05,8,55,7,149.0,875.03,787.52,0,6.0,7.0,76.0,8.0,1,14.0,1,4,85.0,64.0,15.0,24.0
0.14,9.25,4017.03,46.95,0.11,4,14,0,84.0,223.17,434.27,0,1.0,2.0,20.0,2.0,1,3.0,1,0,47.0,37.0,12.0,24.0
0.14,9.65,4158.72,44.64,0.1,4,14,0,84.0,231.04,430.86,0,1.0,2.0,20.0,2.0,1,3.0,1,0,47.0,37.0,12.0,23.0
0.12,20.45,7307.05,17.46,0.05,7,13,4,76.0,405.95,357.23,0,1.0,2.0,31.0,6.0,1,11.0,1,5,46.0,30.0,15.0,11.0
0.32,34.5,33300.26,27.98,0.03,19,68,0,179.0,1850.01,965.22,0,4.0,5.0,89.0,21.0,1,34.0,1,0,122.0,57.0,23.0,19.0
0.38,30.86,35639.87,37.43,0.03,16,48,14,198.0,1979.99,1154.91,0,5.0,4.0,81.0,9.0,1,17.0,1,1,119.0,79.0,25.0,32.0
0.14,13.33,5784.24,32.54,0.08,2,24,1,86.0,321.35,433.82,0,1.0,2.0,30.0,2.0,1,3.0,1,1,54.0,32.0,15.0,18.0
0.26,31.05,24093.43,24.99,0.03,8,37,0,143.0,1338.52,775.96,0,4.0,6.0,47.0,11.0,1,20.0,1,0,89.0,54.0,23.0,20.0
1.18,60.15,213471.74,59.0,0.02,8,148,32,581.0,11859.54,3549.05,0,18.0,23.0,191.0,27.0,1,53.0,1,0,324.0,257.0,22.0,47.0
0.12,15.6,5665.86,23.28,0.06,6,20,6,72.0,314.77,363.2,0,1.0,4.0,36.0,7.0,1,13.0,1,0,46.0,26.0,18.0,15.0
0.12,14.57,5053.28,23.8,0.07,8,33,0,70.0,280.74,346.79,0,6.0,5.0,43.0,12.0,1,20.0,1,0,46.0,24.0,17.0,14.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,14.0,7.0,219.0,31.0,1,61.0,1,0,0.0,0.0,0.0,0.0
0.02,4.8,301.96,13.11,0.21,1,4,0,17.0,16.78,62.91,0,1.0,1.0,8.0,1.0,1,1.0,1,0,11.0,6.0,8.0,5.0
0.09,8.79,2416.5,31.25,0.11,4,8,0,56.0,134.25,274.79,0,1.0,2.0,14.0,3.0,1,5.0,1,0,33.0,23.0,13.0,17.0
0.12,18.33,6472.44,19.26,0.05,5,17,0,77.0,359.58,353.04,0,1.0,2.0,24.0,2.0,1,3.0,1,0,55.0,22.0,15.0,9.0
0.14,22.4,9370.8,18.68,0.04,5,17,0,89.0,520.6,418.34,0,1.0,2.0,24.0,2.0,1,3.0,1,0,61.0,28.0,16.0,10.0
0.14,17.82,7364.31,23.2,0.06,5,19,0,89.0,409.13,413.3,0,1.0,2.0,26.0,2.0,1,3.0,1,0,61.0,28.0,14.0,11.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,70.0,5.0,1,9.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,24.0,4.0,1,7.0,1,0,0.0,0.0,0.0,0.0
0.19,19.5,11359.14,29.87,0.05,4,19,0,111.0,631.06,582.52,0,3.0,3.0,25.0,4.0,1,7.0,1,0,72.0,39.0,19.0,19.0
0.15,13.33,5973.51,33.6,0.08,9,24,1,86.0,331.86,448.01,0,1.0,2.0,36.0,2.0,1,3.0,1,0,51.0,35.0,16.0,21.0
0.18,12.4,6645.43,43.19,0.08,3,19,5,100.0,369.19,535.76,0,1.0,3.0,29.0,4.0,1,7.0,1,0,57.0,43.0,15.0,26.0
0.1,9.39,2883.89,32.72,0.11,3,18,5,62.0,160.22,307.16,0,1.0,4.0,28.0,7.0,1,13.0,1,0,36.0,26.0,13.0,18.0
0.01,2.0,86.37,21.59,0.5,1,3,0,13.0,4.8,43.19,0,1.0,1.0,6.0,1.0,1,1.0,1,0,7.0,6.0,4.0,6.0
0.24,20.0,14235.72,35.59,0.05,5,29,4,132.0,790.87,711.79,0,1.0,5.0,40.0,5.0,1,9.0,1,0,88.0,44.0,20.0,22.0
0.21,27.33,16950.73,22.69,0.04,4,39,0,129.0,941.71,620.15,0,4.0,6.0,45.0,8.0,1,15.0,1,0,88.0,41.0,16.0,12.0
0.19,24.67,14348.35,23.58,0.04,5,38,0,121.0,797.13,581.69,0,1.0,6.0,45.0,7.0,1,13.0,1,0,84.0,37.0,16.0,12.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,4.0,1.0,1,1.0,1,0,4.0,3.0,4.0,3.0
0.38,51.33,59009.54,22.39,0.02,73,64,18,216.0,3278.31,1149.54,0,8.0,6.0,160.0,18.0,1,35.0,1,3,132.0,84.0,22.0,18.0
0.14,17.6,7149.9,23.08,0.06,7,18,0,82.0,397.22,406.24,0,3.0,2.0,27.0,4.0,1,7.0,1,0,49.0,33.0,16.0,15.0
0.69,23.91,49298.55,86.26,0.04,5,102,5,345.0,2738.81,2062.15,0,1.0,13.0,121.0,22.0,1,43.0,1,7,192.0,153.0,15.0,48.0
0.02,5.6,352.28,11.23,0.18,3,7,0,17.0,19.57,62.91,0,1.0,1.0,12.0,2.0,1,3.0,1,0,10.0,7.0,8.0,5.0
0.03,3.86,314.01,21.11,0.26,11,6,1,22.0,17.44,81.41,0,1.0,2.0,26.0,2.0,1,3.0,1,0,13.0,9.0,6.0,7.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6.0,3.0,25.0,6.0,1,11.0,1,0,0.0,0.0,0.0,0.0
0.18,17.0,9175.89,31.75,0.06,4,20,5,110.0,509.77,539.76,0,9.0,7.0,34.0,9.0,1,17.0,1,0,76.0,34.0,15.0,15.0
0.18,22.22,12011.92,24.32,0.05,3,25,1,103.0,667.33,540.54,0,9.0,7.0,33.0,9.0,1,17.0,1,0,63.0,40.0,20.0,18.0
0.78,41.31,97048.2,56.87,0.02,17,89,37,382.0,5391.57,2349.2,0,4.0,6.0,145.0,10.0,1,19.0,1,0,239.0,143.0,26.0,45.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,5.0,1.0,1,1.0,1,0,4.0,3.0,4.0,3.0
0.09,13.46,3530.54,19.49,0.07,2,16,4,54.0,196.14,262.33,0,5.0,4.0,28.0,7.0,1,13.0,1,0,35.0,19.0,17.0,12.0
0.19,19.95,11543.38,29.0,0.05,5,29,5,108.0,641.3,578.62,0,3.0,5.0,46.0,8.0,1,15.0,1,5,70.0,38.0,21.0,20.0
0.21,28.72,18342.91,22.23,0.03,5,32,0,120.0,1019.05,638.63,0,10.0,4.0,41.0,10.0,1,19.0,1,0,73.0,47.0,22.0,18.0
0.47,28.75,40251.99,48.7,0.03,9,71,2,238.0,2236.22,1400.07,0,14.0,17.0,85.0,18.0,1,35.0,1,0,148.0,90.0,23.0,36.0
0.34,48.03,48310.12,20.94,0.02,11,43,1,189.0,2683.9,1005.84,0,7.0,6.0,60.0,16.0,1,31.0,1,3,122.0,71.0,23.0,17.0
0.21,22.5,13880.6,27.42,0.04,1,28,0,113.0,771.14,616.92,0,5.0,5.0,31.0,7.0,1,13.0,1,0,68.0,45.0,22.0,22.0
0.24,26.0,18526.03,27.41,0.04,3,34,0,129.0,1029.22,712.54,0,6.0,6.0,39.0,8.0,1,15.0,1,0,77.0,52.0,23.0,23.0
0.17,18.95,9413.58,26.22,0.05,2,23,0,94.0,522.98,496.83,0,4.0,4.0,27.0,6.0,1,11.0,1,0,58.0,36.0,20.0,19.0
0.41,39.72,49004.57,31.07,0.03,6,48,0,226.0,2722.48,1233.83,0,13.0,7.0,62.0,16.0,1,31.0,1,5,139.0,87.0,21.0,23.0
1.06,51.27,163640.68,62.26,0.02,21,115,0,498.0,9091.15,3191.88,0,21.0,17.0,138.0,35.0,1,51.0,1,0,210.0,147.0,26.0,46.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,7.0,4.0,30.0,8.0,1,15.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,6.0,34.0,9.0,1,17.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,2.0,13.0,4.0,1,7.0,1,0,0.0,0.0,0.0,0.0
0.49,104.0,152114.74,14.06,0.01,2,20,2,333.0,8450.82,1462.64,0,34.0,1.0,26.0,34.0,1,67.0,1,0,229.0,104.0,14.0,7.0
0.43,14.56,18789.41,88.65,0.07,10,30,0,235.0,1043.85,1290.59,0,1.0,10.0,43.0,11.0,1,21.0,1,0,145.0,90.0,11.0,34.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10.0,8.0,67.0,11.0,1,21.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,4.0,14.0,4.0,1,7.0,1,0,0.0,0.0,0.0,0.0
0.08,9.0,2033.51,25.11,0.11,1,14,0,47.0,112.97,225.95,0,4.0,2.0,17.0,5.0,1,9.0,1,0,29.0,18.0,14.0,14.0
0.06,9.0,1691.85,20.89,0.11,7,14,8,41.0,93.99,187.98,0,3.0,2.0,31.0,4.0,1,7.0,1,0,23.0,18.0,12.0,12.0
0.14,17.5,7599.79,24.82,0.06,6,28,1,84.0,422.21,434.27,0,4.0,4.0,42.0,7.0,1,13.0,1,5,49.0,35.0,18.0,18.0
0.06,10.0,1713.0,17.13,0.1,3,14,0,39.0,95.17,171.3,0,1.0,2.0,19.0,2.0,1,3.0,1,0,24.0,15.0,12.0,9.0
0.11,7.82,2607.88,42.69,0.13,5,13,0,68.0,144.88,333.67,0,1.0,2.0,20.0,3.0,1,5.0,1,0,41.0,27.0,11.0,19.0
0.08,15.83,3702.36,14.77,0.06,1,10,0,51.0,205.69,233.83,0,5.0,3.0,13.0,5.0,1,9.0,1,0,32.0,19.0,15.0,9.0
0.03,6.3,527.7,13.3,0.16,1,10,1,22.0,29.32,83.76,0,1.0,2.0,14.0,3.0,1,5.0,1,0,15.0,7.0,9.0,5.0
0.07,15.33,3434.79,14.61,0.07,2,16,0,51.0,190.82,224.01,0,1.0,4.0,20.0,4.0,1,7.0,1,0,28.0,23.0,12.0,9.0
0.94,49.5,139267.55,56.84,0.02,20,105,3,456.0,7737.09,2813.49,0,11.0,9.0,130.0,25.0,1,49.0,1,0,258.0,198.0,24.0,48.0
0.11,13.93,4398.21,22.67,0.07,3,29,0,65.0,244.34,315.77,0,6.0,4.0,37.0,6.0,1,11.0,1,2,39.0,26.0,15.0,14.0
0.12,13.24,4764.71,27.2,0.08,2,16,6,72.0,264.71,360.0,0,7.0,5.0,24.0,8.0,1,15.0,1,0,42.0,30.0,15.0,17.0
0.43,33.21,42377.72,38.41,0.03,13,64,12,216.0,2354.32,1275.89,0,6.0,4.0,89.0,9.0,1,17.0,1,0,123.0,93.0,25.0,35.0
0.22,30.35,20327.18,22.06,0.03,3,23,0,125.0,1129.29,669.69,0,8.0,3.0,28.0,9.0,1,17.0,1,0,82.0,43.0,24.0,17.0
0.48,21.71,31551.52,66.92,0.05,15,61,13,245.0,1752.86,1453.03,0,11.0,9.0,91.0,11.0,1,21.0,1,0,149.0,96.0,19.0,42.0
0.22,8.67,5663.15,75.4,0.12,1,39,0,117.0,314.62,653.44,0,5.0,5.0,42.0,6.0,1,11.0,1,0,65.0,52.0,12.0,36.0
0.56,58.83,98758.54,28.54,0.02,5,65,0,299.0,5486.59,1678.8,0,3.0,6.0,74.0,8.0,1,11.0,1,1,166.0,133.0,23.0,26.0
0.11,14.0,4690.0,23.93,0.07,5,23,3,67.0,260.56,335.0,0,4.0,3.0,33.0,4.0,1,7.0,1,0,39.0,28.0,16.0,16.0
0.45,22.75,30374.3,58.69,0.04,13,75,4,232.0,1687.46,1335.13,0,4.0,9.0,96.0,11.0,1,21.0,1,2,141.0,91.0,18.0,36.0
0.01,1.5,38.77,17.23,0.67,0,4,0,10.0,2.15,25.85,0,1.0,1.0,6.0,1.0,1,1.0,1,0,7.0,3.0,3.0,3.0
0.03,7.07,678.21,13.56,0.14,1,6,0,23.0,37.68,95.91,0,3.0,2.0,9.0,3.0,1,5.0,1,0,14.0,9.0,11.0,7.0
0.13,13.93,5632.38,29.01,0.07,1,18,0,86.0,312.91,404.24,0,7.0,3.0,21.0,7.0,1,13.0,1,0,48.0,38.0,11.0,15.0
0.81,39.52,95624.29,61.24,0.03,12,99,0,431.0,5312.46,2419.94,0,1.0,10.0,113.0,19.0,1,37.0,1,0,268.0,163.0,16.0,33.0
0.01,2.5,87.17,13.95,0.4,0,3,0,11.0,4.84,34.87,0,1.0,1.0,5.0,1.0,1,1.0,1,0,7.0,4.0,5.0,4.0
0.02,4.38,211.89,11.07,0.23,0,5,0,14.0,11.77,48.43,0,1.0,2.0,7.0,2.0,1,3.0,1,0,9.0,5.0,7.0,4.0
0.24,17.86,12647.85,39.66,0.06,11,30,0,137.0,702.66,708.28,0,1.0,3.0,43.0,4.0,1,7.0,1,0,87.0,50.0,15.0,21.0
0.31,19.73,18164.52,46.68,0.05,5,50,5,160.0,1009.14,920.78,0,1.0,8.0,63.0,12.0,1,19.0,1,1,98.0,62.0,21.0,33.0
0.02,2.81,187.33,23.68,0.36,1,5,0,18.0,10.41,66.61,0,1.0,1.0,8.0,1.0,1,1.0,1,0,9.0,9.0,5.0,8.0
0.02,2.0,93.01,23.25,0.5,2,4,0,14.0,5.17,46.51,0,1.0,1.0,8.0,1.0,1,1.0,1,0,8.0,6.0,4.0,6.0
0.02,2.0,93.01,23.25,0.5,2,4,0,14.0,5.17,46.51,0,1.0,1.0,8.0,1.0,1,1.0,1,0,8.0,6.0,4.0,6.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,17.0,19.0,573.0,38.0,1,75.0,1,0,0.0,0.0,0.0,0.0
0.58,58.15,100356.31,29.68,0.02,9,77,7,309.0,5575.35,1725.75,0,5.0,10.0,104.0,13.0,1,25.0,1,6,202.0,107.0,25.0,23.0
0.48,56.21,80523.48,25.49,0.02,7,60,3,264.0,4473.53,1432.53,0,5.0,5.0,77.0,8.0,1,15.0,1,2,175.0,89.0,24.0,19.0
0.19,13.57,7854.69,42.69,0.07,8,28,0,112.0,436.37,579.03,0,1.0,4.0,39.0,4.0,1,7.0,1,0,64.0,48.0,13.0,23.0
0.2,26.0,15330.08,22.68,0.04,4,19,1,108.0,851.67,589.62,0,3.0,2.0,30.0,4.0,1,7.0,1,3,72.0,36.0,26.0,18.0
0.26,15.0,11575.03,51.44,0.07,16,35,18,146.0,643.06,771.67,0,1.0,6.0,79.0,7.0,1,13.0,1,7,86.0,60.0,13.0,26.0
2.55,90.63,693194.02,84.39,0.01,31,144,55,1098.0,38510.78,7648.43,0,6.0,34.0,240.0,40.0,1,74.0,1,8,683.0,415.0,38.0,87.0
0.26,18.38,14512.58,42.98,0.05,14,70,0,136.0,806.25,789.8,0,1.0,2.0,86.0,12.0,1,13.0,1,0,87.0,49.0,24.0,32.0
0.35,11.86,12282.72,87.27,0.08,17,63,0,192.0,682.37,1035.31,0,1.0,14.0,82.0,15.0,1,29.0,1,0,105.0,87.0,9.0,33.0
0.56,54.08,90814.72,31.05,0.02,14,66,19,304.0,5045.26,1679.16,0,19.0,7.0,101.0,22.0,1,43.0,1,0,186.0,118.0,22.0,24.0
0.4,34.15,40908.48,35.08,0.03,10,42,1,202.0,2272.69,1198.01,0,12.0,3.0,55.0,12.0,1,23.0,1,0,117.0,86.0,27.0,34.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,3.0,41.0,5.0,1,9.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,2.0,35.0,12.0,1,23.0,1,0,0.0,0.0,0.0,0.0
0.01,3.12,108.97,11.16,0.32,2,4,0,11.0,6.05,34.87,0,1.0,1.0,8.0,1.0,1,1.0,1,0,6.0,5.0,5.0,4.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,20.0,11.0,200.0,25.0,1,49.0,1,0,0.0,0.0,0.0,0.0
0.1,8.75,2508.86,32.77,0.11,4,20,1,61.0,139.38,286.73,0,1.0,1.0,27.0,2.0,1,3.0,1,0,33.0,28.0,10.0,16.0
0.13,11.2,4323.1,34.44,0.09,6,24,0,73.0,240.17,385.83,0,1.0,2.0,32.0,3.0,1,4.0,1,0,44.0,29.0,17.0,22.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6.0,2.0,41.0,7.0,1,13.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,11.0,11.0,165.0,16.0,1,31.0,1,0,0.0,0.0,0.0,0.0
0.08,12.12,3086.88,21.03,0.08,2,18,0,53.0,171.49,254.79,0,1.0,3.0,23.0,4.0,1,7.0,1,0,32.0,21.0,15.0,13.0
0.07,11.64,2323.84,17.16,0.09,2,12,0,42.0,129.1,199.71,0,3.0,2.0,16.0,3.0,1,5.0,1,0,26.0,16.0,16.0,11.0
0.26,27.2,20951.94,28.32,0.04,4,48,0,162.0,1164.0,770.29,0,1.0,7.0,54.0,7.0,1,13.0,1,0,94.0,68.0,12.0,15.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,31.0,1.0,1,1.0,1,0,0.0,0.0,0.0,0.0
0.1,9.38,2717.75,30.92,0.11,4,9,0,66.0,150.99,289.89,0,1.0,1.0,15.0,1.0,1,1.0,1,0,41.0,25.0,9.0,12.0
0.03,7.0,629.62,12.85,0.14,0,5,0,26.0,34.98,89.95,0,1.0,1.0,7.0,1.0,1,1.0,1,0,18.0,8.0,7.0,4.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,7.0,2.0,31.0,12.0,1,23.0,1,0,0.0,0.0,0.0,0.0
0.42,49.24,61718.34,25.46,0.02,2,77,0,231.0,3428.8,1253.47,0,18.0,2.0,81.0,24.0,1,47.0,1,0,137.0,94.0,22.0,21.0
0.11,18.42,6352.21,18.73,0.05,6,19,0,71.0,352.9,344.92,0,7.0,3.0,27.0,8.0,1,15.0,1,0,45.0,26.0,17.0,12.0
1.81,37.4,202995.67,145.12,0.03,16,145,1,834.0,11277.54,5427.5,0,1.0,5.0,164.0,5.0,1,9.0,1,0,455.0,379.0,15.0,76.0
1.11,17.82,59506.88,187.35,0.06,23,91,0,486.0,3305.94,3339.0,0,1.0,1.0,116.0,2.0,1,3.0,1,0,261.0,225.0,16.0,101.0
0.48,20.09,28722.62,71.14,0.05,9,45,0,243.0,1595.7,1429.48,0,1.0,5.0,56.0,5.0,1,9.0,1,0,135.0,108.0,16.0,43.0
0.29,32.1,27818.77,26.99,0.03,8,45,5,156.0,1545.49,866.52,0,5.0,3.0,60.0,8.0,1,15.0,1,0,89.0,67.0,23.0,24.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,36.0,4.0,1,7.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,7.0,1.0,1,1.0,1,0,0.0,0.0,0.0,0.0
1.55,35.93,167499.82,129.78,0.03,29,140,13,693.0,9305.55,4662.45,0,7.0,1.0,184.0,9.0,1,17.0,1,0,364.0,329.0,19.0,87.0
